90	1.2
0.000000	0.000000	0.000000
1BRS_r.pdb	29.181	46.629	38.264
1BRS_l.pdb	92.222	58.045	3.191
-1.047198	1.809167	1.213774	77	7	80	11.28
-1.047198	1.134796	2.434290	80	83	16	11.28
1.047198	0.929350	-2.910676	81	1	16	11.28
-0.261799	1.391910	3.030322	77	10	78	11.28
2.879793	2.863997	0.549740	73	3	4	11.26
-2.879793	1.836682	-0.676006	88	83	18	11.26
2.617994	2.379497	0.561089	17	85	2	11.26
-2.617994	1.417623	-0.202254	85	81	18	11.26
-2.356194	1.904882	-1.478089	15	82	14	11.26
-1.570796	1.875281	0.107086	83	73	78	11.26
-1.570796	1.256302	0.062705	89	84	18	11.26
1.047198	1.440580	2.260026	68	86	2	11.26
-0.523599	2.343981	-1.040456	86	88	19	11.26
0.523599	1.504028	0.636812	15	88	15	11.26
-0.261799	1.014500	0.906702	13	88	14	11.26
-2.879793	2.164094	-2.991358	83	88	17	11.24
1.832596	1.545873	-1.877082	76	7	79	11.24
1.570796	2.664082	-1.071402	82	87	70	11.24
1.570796	2.164094	-2.991358	73	4	10	11.24
1.570796	1.168678	2.108595	76	2	12	11.24
0.000000	0.700570	1.559208	78	2	14	11.24
2.879793	2.164094	-2.991358	16	88	9	11.22
-2.879793	1.977582	0.969896	81	4	17	11.22
2.879793	1.846342	-1.796954	72	1	2	11.22
-2.617994	1.741644	-2.695914	79	4	16	11.22
1.832596	1.488617	1.159546	78	87	15	11.22
1.570796	0.850607	-1.335383	82	89	15	11.22
1.570796	0.203748	0.590255	73	2	9	11.22
-1.308997	2.587733	0.232235	6	71	5	11.22
-1.308997	2.343981	-1.040456	15	0	77	11.22
-1.047198	2.979456	-1.009304	72	4	0	11.22
0.523599	1.256302	0.062705	82	0	16	11.22
0.000000	1.683268	0.374177	85	0	19	11.22
-2.879793	2.478122	2.609777	83	89	18	11.20
2.617994	0.960688	-0.577532	81	85	16	11.20
2.356194	1.870545	-2.976234	85	17	84	11.20
2.094395	2.247462	0.191623	15	83	6	11.20
1.570796	1.909857	-0.381669	83	86	19	11.20
1.047198	2.180315	-1.357379	74	3	11	11.20
-1.047198	1.113094	-0.272241	76	89	14	11.20
1.047198	0.914445	2.687814	89	84	18	11.20
0.785398	2.979456	-1.009304	78	4	15	11.20
-0.523599	2.379497	0.561089	14	80	6	11.20
-0.523599	1.506530	1.988858	73	9	89	11.20
0.523599	0.709924	0.218797	81	8	16	11.20
-0.261799	1.335669	0.897240	77	5	12	11.20
0.261799	1.014500	0.906702	85	1	19	11.20
-3.141593	0.619654	-2.216909	12	6	73	11.18
-2.879793	2.251330	-2.330739	72	76	4	11.18
2.879793	1.870545	-2.976234	17	87	6	11.18
2.356194	1.721184	-0.153948	78	0	16	11.18
-2.356194	1.195355	1.200319	19	86	10	11.18
-1.832596	2.251330	-2.330739	19	86	9	11.18
